3.11511 2.20844 0
1.1256 2.09754 3
0.831946 1.57851 3
2.45819 0.211751 1
2.59 2.84395 0
2.71603 2.57686 0
1.9051 1.78961 1
1.23579 0.94263 1
1.67042 1.17671 1
2.565 1.53755 1
1.71037 2.51055 3
0.694376 3.30202 3
2.52056 1.47468 1
2.45899 3.22437 0
2.67828 3.26664 0
1.26722 2.2275 3
0.295372 1.53915 3
0.562978 0.577461 1
3.18449 2.49586 0
1.56162 1.39559 1
2.80043 0.643338 1
0.558032 1.21926 1
2.31181 0.485081 1
0.124438 0.918459 1
0.278594 2.23906 3
2.69933 1.0746 1
0.115805 2.41008 3
1.29091 2.4011 3
0.376001 2.55429 3
2.90653 0.468877 1
3.48424 0.850852 1
1.73602 0.8238 1
0.783274 0.202602 1
2.38578 1.26577 1
2.23135 2.28697 0
1.79362 2.26566 3
3.05478 0.216182 1
0.276263 1.45965 3
1.12984 0.180324 1
1.38901 0.563387 1
0.482754 2.88469 3
3.31256 1.79407 0
2.9048 2.84486 0
0.503077 2.43901 3
2.47108 0.394114 1
3.34755 3.47363 0
0.616514 3.43024 3
0.687756 0.239001 1
3.39751 2.03908 0
2.52814 3.12103 0
0.470972 0.301173 1
1.3089 1.16556 1
0.132415 2.36508 3
2.30862 2.56698 0
3.27335 2.26253 0
2.87116 2.80335 0
0.875552 1.55831 3
1.53797 1.63828 1
1.90813 0.258895 1
2.70493 0.997918 1
2.55985 2.1545 0
1.9643 2.0365 1
1.0897 2.52331 3
2.35457 0.130607 1
3.38451 3.43083 0
0.182378 1.01119 1
2.23474 3.31355 0
0.941062 3.23787 3
2.82935 1.66023 1
0.879237 0.670739 1
0.402553 2.09499 3
3.30212 0.799801 1
2.27281 0.990192 1
1.84109 0.811253 1
2.78619 2.20244 0
1.47076 2.89679 3
0.832916 0.435828 1
2.937 3.00764 0
0.310724 1.2962 3
0.698713 2.90584 3
2.88501 1.83315 1
3.44969 3.13723 0
0.539771 1.42643 3
1.24481 2.42203 3
3.23245 2.46841 0
0.889159 3.40457 3
2.12936 1.71485 1
1.06032 0.83044 1
0.692061 2.79482 3
0.621611 1.84602 3
3.40838 3.3261 0
2.38403 3.21502 0
2.68832 1.00654 1
0.815054 0.361274 1
2.82926 0.0738552 1
2.33388 1.36348 1
0.608422 0.0415336 1
0.0543891 3.22792 3
3.02703 1.49291 1
1.74091 2.84537 3
2.14587 3.47162 0
1.77227 2.90272 3
2.72614 1.53491 1
2.57768 1.62009 1
3.34593 0.710195 1
0.446172 2.29704 3
0.0191036 3.4845 3
1.717 2.3384 3
0.681426 2.03144 3
3.16942 0.594969 1
0.789637 2.44251 3
1.96585 0.26436 1
0.32985 1.66116 3
2.57982 2.71394 0
2.42081 0.102505 1
2.23374 0.472994 1
2.87253 1.41601 1
0.55738 0.727375 1
3.01875 1.9762 0
3.12533 2.97806 0
2.18996 1.1162 1
1.2367 2.23342 3
2.10321 1.98516 1
0.12605 0.0962157 1
1.22765 0.282056 1
1.09455 0.329232 1
1.74735 2.81821 3
2.91739 1.48286 1
0.367593 0.837348 1
1.62651 3.13001 3
1.2805 1.98796 3
1.83096 1.60296 1
1.59286 2.87466 3
2.31836 2.38436 0
1.69398 2.72601 3
2.8356 2.05999 0
1.50356 2.70369 3
1.08579 3.11371 3
3.10978 3.35676 0
1.23408 0.18249 1
2.88977 1.44758 1
0.756236 2.96569 3
0.209555 0.581645 1
0.220844 1.85166 3
0.562214 1.70538 3
2.5221 2.9525 0
1.8594 1.45631 1
0.748941 2.50487 3
3.049 0.895146 1
2.8244 2.19867 0
0.917489 1.41518 1
0.598342 1.64848 3
2.38024 2.33679 0
1.53803 2.73851 3
0.071144 2.13646 3
2.30694 2.38376 0
2.19334 2.16911 0
3.18461 1.12395 1
2.36195 1.98998 1
0.996552 0.532329 1
1.98566 1.64437 1
3.16105 2.9947 0
2.55107 1.10029 1
2.58893 2.37423 0
2.45113 0.153073 1
0.573667 2.23606 3
1.16369 0.132784 1
1.59105 0.346427 1
1.08039 3.20066 3
2.18742 0.354195 1
2.50028 2.60167 0
0.0847518 0.503183 1
0.730955 0.355302 1
0.169409 2.91464 3
0.68792 2.98398 3
0.44181 2.27663 3
2.39659 1.40764 1
3.05828 3.24253 0
0.846302 2.04119 3
3.03597 1.69598 1
1.56575 0.907091 1
1.15628 1.33398 1
0.359508 1.05713 1
3.12527 1.98637 0
3.08873 1.94531 0
0.502612 1.60491 3
2.9716 1.81456 1
1.727 2.83724 3
1.5942 0.945409 1
3.01328 0.821945 1
1.01578 2.70799 3
0.0384164 0.0146617 1
2.11941 1.98196 1
2.18101 0.81518 1
2.47803 2.0753 0
0.582188 2.36624 3
0.883943 2.98184 3
2.89155 3.47097 0
1.25105 2.66182 3
2.40205 2.47586 0
0.477152 2.9655 3
0.38762 2.3861 3
3.12544 1.28246 1
0.00868222 2.83203 3
1.30795 2.7348 3
0.441086 0.575414 1
0.187386 1.41328 3
0.00545081 0.871799 1
1.29894 1.26599 1
2.497 3.38399 0
1.71055 2.03703 1
2.92347 2.55155 0
2.32728 2.22642 0
3.14185 1.36169 1
1.92003 1.37217 1
0.148151 1.59557 3
3.0381 2.6557 0
0.703172 1.0751 1
1.44036 1.53446 1
2.13604 2.35262 0
2.29851 0.289316 1
0.969974 0.5684 1
0.968751 0.948857 1
1.63704 2.05844 3
3.23965 1.26525 1
0.555345 1.42904 3
3.13434 0.739283 1
0.727271 1.26715 1
1.08528 1.52656 1
1.87641 1.15203 1
3.15889 1.66545 1
1.40781 2.38272 3
2.03391 2.84397 0
3.12167 0.719106 1
0.141395 3.23137 3
1.67638 0.115068 1
0.482407 0.548193 1
3.37093 1.971 0
3.06921 1.99592 0
3.01996 1.31416 1
2.37657 0.000403692 1
3.29486 0.87128 1
3.04762 2.12914 0
1.5611 3.14031 3
3.40888 1.23336 1
2.04445 2.04073 1
2.38385 0.229134 1
1.58413 2.72708 3
3.40997 2.05011 0
2.96407 0.854531 1
0.748531 2.60174 3
1.22509 2.49638 3
3.40638 0.99871 1
1.9123 0.566113 1
0.917151 2.71547 3
0.252119 0.509684 1
1.79712 1.80591 1
2.96138 0.977668 1
0.740909 0.133455 1
2.39254 3.06258 0
2.33356 2.98913 0
3.32688 1.59212 1
1.00817 0.335465 1
1.80435 1.11225 1
1.14209 0.0703318 1
2.44706 1.62629 1
2.91699 1.83536 1
2.25061 1.42722 1
0.48647 2.51838 3
3.1095 2.15295 0
0.386917 1.04732 1
2.22467 1.73139 1
3.33767 1.46807 1
3.04994 2.7798 0
2.88931 0.811613 1
1.86791 1.45806 1
2.24672 2.36571 0
2.35001 0.279979 1
1.08919 0.948615 1
1.05569 3.35641 3
2.32349 1.22088 1
1.65083 0.0350036 1
1.98487 2.35131 0
1.13084 2.94588 3
2.23989 2.76142 0
1.17284 0.401406 1
0.258932 3.33465 3
3.10485 0.747503 1
2.77848 1.78512 1
2.39961 3.23126 0
3.31222 2.97801 0
1.33367 2.12949 3
0.444989 3.34451 3
1.22062 0.692142 1
0.654023 2.15925 3
1.42895 1.60027 1
1.827 1.36484 1
2.57238 3.39174 0
2.8397 1.13016 1
1.99676 3.14725 0
1.34504 1.37054 1
0.633803 0.855339 1
0.372999 0.960414 1
0.434118 2.11671 3
1.97172 1.12981 1
3.16034 1.59129 1
0.88806 2.37917 3
1.84784 2.66005 3
0.502672 2.61468 3
2.34511 1.72088 1
1.15718 2.39052 3
0.554734 1.61694 3
2.8378 0.503753 1
3.32501 1.62016 1
1.09888 3.35766 3
2.45569 3.45888 0
0.388714 3.33349 3
1.06195 0.306547 1
0.898657 2.50232 3
1.93235 2.55435 0
0.472187 3.27475 3
1.35568 2.13848 3
1.46016 2.75584 3
1.5768 1.74673 1
2.82828 1.07639 1
2.13291 2.01951 1
1.72264 2.88513 3
0.397953 1.55206 3
1.15765 3.29957 3
3.33373 1.5262 1
2.83885 0.837562 1
1.73312 0.930581 1
1.58205 2.73751 3
0.640009 0.450625 1
0.360486 0.0493583 1
2.4354 1.06432 1
1.76222 1.57504 1
0.0188771 3.16711 3
0.157312 2.01496 3
2.01517 1.94934 1
1.85069 1.67621 1
0.826357 1.87051 3
3.19837 1.9916 0
0.307682 2.52497 3
2.19521 2.09379 0
0.679125 1.75643 3
1.97802 2.36525 0
1.68588 2.7337 3
2.97004 3.44547 0
1.85201 2.87882 3
2.48634 2.06362 0
3.14653 3.21596 0
1.02544 1.0066 1
1.85422 1.60075 1
2.8449 1.27535 1
2.786 2.41831 0
3.44378 1.46599 1
2.95723 1.1033 1
0.711544 2.17652 3
2.00822 0.388218 1
1.96406 1.53068 1
1.3476 2.47517 3
2.89517 1.58002 1
3.46378 2.55486 0
2.00709 2.30318 0
1.9097 2.31569 0
2.826 1.20525 1
0.654407 1.62702 3
1.22585 1.41866 1
3.25368 3.34308 0
1.61083 1.29477 1
1.03861 2.48727 3
0.39034 2.74211 3
1.16428 3.15242 3
1.07697 1.57787 1
2.31811 1.64011 1
1.27708 0.308655 1
1.43227 1.6764 1
0.554195 3.04065 3
0.0832027 2.38734 3
3.01408 0.301076 1
3.16959 3.39706 0
1.48279 2.5779 3
1.96492 2.09784 0
2.37152 2.40484 0
0.393591 1.52623 3
3.37989 2.58433 0
1.83859 0.727509 1
1.76855 3.23854 3
0.150564 0.284193 1
2.11668 1.43448 1
0.373338 3.15657 3
0.930124 0.892273 1
3.39743 0.7291 1
0.600541 0.21996 1
0.95843 1.98787 3
0.322706 0.258876 1
2.39456 2.17095 0
2.75782 3.40584 0
2.54322 1.92052 1
2.59747 2.73349 0
2.89531 0.425942 1
0.822478 2.98329 3
2.76767 1.5595 1
0.543625 3.37185 3
3.48719 1.5819 1
0.204734 3.3063 3
1.25222 1.37456 1
2.00239 0.175871 1
3.32175 2.57377 0
2.28309 2.80091 0
1.83867 2.107 1
2.87136 2.70387 0
0.58651 1.71274 3
0.48931 1.39379 3
0.591551 2.68534 3
3.24996 0.0980318 1
0.339742 0.396871 1
0.825445 0.498734 1
2.73227 3.38262 0
3.10387 1.68085 1
1.93111 2.62165 0
0.858689 0.841908 1
1.47935 0.729746 1
0.984781 1.64045 3
0.0237075 0.591779 1
3.02457 2.12316 0
2.11153 2.21717 0
1.2251 2.72822 3
1.63606 3.01584 3
1.99019 1.01392 1
2.7514 0.323786 1
0.963091 0.0486296 1
0.656944 2.38398 3
2.2849 1.79383 1
2.30469 2.86388 0
2.72493 2.07133 0
0.0378525 1.00697 3
1.0825 0.269244 1
2.14864 1.15123 1
0.216286 2.03559 3
3.1365 2.15733 0
0.576953 1.63516 3
1.89011 1.14856 1
0.634606 0.383744 1
0.0634551 2.04037 3
3.29137 1.58117 1
1.82551 0.786715 1
2.20596 1.26394 1
2.94271 1.26384 1
1.25025 3.09272 3
2.74195 1.91266 1
3.24335 0.628126 1
3.15416 2.39249 0
2.30541 1.08056 1
2.51751 2.48821 0
2.14847 1.81923 1
3.39338 2.47158 0
1.89517 2.46212 0
3.34713 3.3501 0
0.961938 1.61356 3
1.80051 2.8821 3
1.66427 2.57551 3
0.196637 3.34101 3
1.7038 0.294923 1
0.972226 0.0257288 1
3.15401 3.36335 0
0.216079 2.04638 3
3.06538 0.430717 1
0.798554 2.24533 3
3.34462 3.07112 0
2.62424 2.41638 0
2.46563 2.99096 0
2.52831 2.61471 0
2.78074 1.35856 1
1.67818 2.42875 3
0.92003 2.24536 3
0.445695 1.24841 3
0.178348 3.07548 3
2.75536 0.466961 1
2.68709 1.33204 1
2.69078 0.500952 1
1.62568 3.02307 3
1.23444 2.73561 3
0.130835 0.243933 1
2.52597 1.64022 1
3.1556 2.09337 0
0.580831 0.499657 1
0.787163 2.75461 3
1.80545 2.11129 3
1.65407 2.05975 3
0.919862 2.91191 3
0.232245 1.52009 3
1.35051 2.55432 3
3.41465 0.460057 1
1.82931 1.78758 1
1.97654 1.86292 1
1.38005 3.41455 3
2.21491 1.58665 1
3.24048 1.24964 1
3.35831 2.77161 0
1.4731 0.260493 1
1.64432 2.19031 3
0.0177579 1.80717 3
3.10464 0.677748 1
3.03913 2.57097 0
0.669462 3.38569 3
2.28659 2.33691 0
3.42084 3.30673 0
1.41853 0.987876 1
1.29906 3.41203 3
1.77275 0.433405 1
0.601478 1.9989 3
0.844515 3.41865 3
1.35685 0.967612 1
2.74448 2.66948 0
2.00706 1.77798 1
1.18172 3.08651 3
3.08867 1.03619 1
0.140558 3.11418 3
0.490244 3.12425 3
2.29392 3.42005 0
0.431203 1.98692 3
1.90224 2.62576 3
0.127483 3.22946 3
1.09195 2.04912 3
0.2305 0.110969 1
1.39077 2.18843 3
3.25618 3.46023 0
2.17726 0.626195 1
2.11141 0.124286 1
1.85351 0.122581 1
1.11584 2.23397 3
0.909221 2.06222 3
0.478713 1.27131 3
1.05465 3.26053 3
3.30698 2.18255 0
2.2192 0.429723 1
1.54417 1.19128 1
3.22008 0.474974 1
1.2497 0.909872 1
2.52897 3.21025 0
2.72262 1.68991 1
0.691886 3.34146 3
2.32456 1.74299 1
2.92601 3.33481 0
2.23774 1.37285 1
1.07632 1.07392 1
2.53749 3.20957 0
1.75345 0.682172 1
0.621577 1.27346 1
2.37843 3.33041 0
1.60204 0.189783 1
3.30792 0.48567 1
3.04099 2.41598 0
2.71589 0.176641 1
2.31297 2.42588 0
1.65339 1.21838 1
1.53606 1.01739 1
1.73789 0.938451 1
1.22794 1.65529 1
1.69358 3.02355 3
2.43606 1.67996 1
1.04733 2.34445 3
1.00966 0.99706 1
2.09916 0.203277 1
3.25455 0.413653 1
0.189638 0.872354 1
0.160992 1.04829 3
1.11207 1.59283 1
2.36946 2.58734 0
0.0249789 1.02096 3
2.50676 3.29241 0
1.58109 0.520065 1
1.77422 0.807274 1
2.22577 2.67277 0
1.48947 3.16839 3
0.788348 1.7214 3
2.91685 2.90031 0
0.676684 2.60361 3
1.20781 1.79802 3
2.85683 2.81883 0
2.74259 2.2615 0
3.01316 2.26031 0
0.325181 3.46683 3
1.47853 0.902854 1
3.23145 3.16068 0
0.207494 0.846829 1
0.42768 2.10481 3
0.854565 1.31909 1
1.52981 0.665203 1
1.59808 3.31851 3
0.434877 0.917606 1
3.37581 0.2981 1
2.01714 0.164509 1
0.818884 1.91968 3
2.423 2.12411 0
0.654279 2.97271 3
2.95132 2.98419 0
0.506158 1.86073 3
2.97234 0.301374 1
1.20103 3.03298 3
0.388635 1.99492 3
0.11133 0.480961 1
0.664774 1.37154 3
0.072723 0.755231 1
0.0422902 2.30117 3
3.11899 1.13926 1
1.32703 2.34152 3
0.615584 1.76645 3
2.76764 1.01403 1
1.20802 1.84223 3
2.63865 0.31946 1
1.54855 1.62766 1
1.50212 2.94777 3
2.6406 1.79353 1
0.721872 1.25468 1
0.869473 0.606221 1
1.44479 2.61934 3
0.313962 3.36506 3
1.14671 1.0325 1
1.00909 1.86998 3
1.23092 2.85005 3
0.570728 1.70738 3
1.17149 2.1169 3
1.60661 0.125357 1
2.40124 2.73249 0
0.0803459 3.23308 3
2.49825 3.34687 0
2.54295 0.784011 1
2.1311 2.9405 0
2.62782 3.28702 0
1.71278 1.19926 1
1.15015 3.01199 3
0.0127949 2.15422 3
0.751259 3.07473 3
0.577377 1.77535 3
2.37549 2.68341 0
2.23212 1.18882 1
0.278903 0.447223 1
2.50797 2.65531 0
1.16039 0.570538 1
1.99814 2.0159 1
0.231674 2.40005 3
0.261524 1.52324 3
1.88858 3.33806 3
1.03639 0.0220376 1
0.445522 1.84206 3
3.19539 0.867151 1
3.44868 0.100204 1
1.94317 2.85347 0
2.21714 0.809543 1
1.9747 2.40605 0
3.354 0.172776 1
0.158657 0.180002 1
2.94896 1.60693 1
2.08079 2.05083 1
0.985587 1.21425 1
1.86332 1.02974 1
3.35688 3.19004 0
1.65181 2.53072 3
1.22404 2.36817 3
1.80468 3.22829 3
2.33493 1.67136 1
3.10205 2.59957 0
3.12373 0.527343 1
1.93633 3.21242 3
0.865953 0.774745 1
3.4371 0.936681 1
2.89362 3.4199 0
1.47949 3.0722 3
3.36046 0.636835 1
2.93895 1.00458 1
2.81454 0.539695 1
0.150567 0.331747 1
2.14212 3.21042 0
2.15282 1.57825 1
1.65585 0.559595 1
3.06055 3.0152 0
1.6487 2.5831 3
2.01905 0.978098 1
0.985961 0.526582 1
3.12061 0.325015 1
0.672688 1.75385 3
0.352674 1.37287 3
1.45028 0.66858 1
2.51119 1.04212 1
2.15915 3.37024 0
0.928141 2.44903 3
3.24078 2.91314 0
3.44107 1.33991 1
2.42339 1.62608 1
2.84292 2.85344 0
1.69058 1.55822 1
0.0223915 2.90427 3
0.957057 3.33055 3
0.416528 3.1325 3
1.28733 1.57326 1
1.54665 0.973041 1
3.25429 3.02505 0
3.14275 2.56419 0
1.89866 1.77438 1
3.44248 0.490277 1
0.195831 0.258988 1
0.786578 3.38623 3
0.920384 1.20728 1
3.45397 1.72792 1
0.905485 2.08989 3
1.36059 0.930628 1
2.3708 0.70182 1
2.78597 1.98574 0
2.87159 3.136 0
0.716166 3.07606 3
1.90989 2.01742 1
1.3782 0.328262 1
2.9015 3.1975 0
1.35777 2.4815 3
1.08556 2.72504 3
0.455533 2.58 3
2.29964 1.7669 1
3.3737 3.27412 0
1.36214 2.52065 3
3.01795 2.51682 0
1.32688 3.34523 3
2.85371 2.70855 0
2.46433 2.16381 0
1.28168 0.853742 1
1.45303 1.59457 1
0.307699 2.81389 3
0.124673 1.3717 3
2.77695 0.401747 1
2.50247 1.1017 1
1.79398 1.32856 1
0.11331 2.34603 3
3.20049 2.70932 0
1.45255 0.378563 1
0.245099 1.18543 3
2.53108 0.206528 1
2.0538 2.18231 0
1.73421 1.95565 1
3.33477 1.55756 1
2.92939 0.784093 1
0.00742507 2.64307 3
1.38898 3.48089 3
0.370936 1.18312 3
2.24195 2.48755 0
1.56274 2.65236 3
0.487492 2.25521 3
1.90186 3.17374 3
3.46217 3.35618 0
1.9028 1.49025 1
2.37673 2.7131 0
2.16211 0.670862 1
2.48172 1.35501 1
1.32235 0.474157 1
1.48713 2.35905 3
2.13156 0.326536 1
1.81496 1.35762 1
3.43089 1.12966 1
0.529675 2.75188 3
1.37739 0.594019 1
2.27303 1.27398 1
0.638514 3.24773 3
0.96503 1.22462 1
1.67339 2.28712 3
0.783626 2.63215 3
2.84829 2.30103 0
0.744231 0.127454 1
2.74562 0.881231 1
2.77268 1.87626 1
2.0694 2.63661 0
0.972749 1.8267 3
3.26293 1.65391 1
2.87445 2.31517 0
1.10099 0.421328 1
0.0548637 0.73465 1
3.14071 3.12303 0
2.67353 0.327263 1
0.0618408 2.82817 3
2.79898 0.682265 1
2.18151 2.16208 0
0.199122 3.21763 3
1.14728 0.113318 1
2.48804 2.7292 0
0.587641 3.27445 3
3.36903 1.53225 1
3.22694 0.498721 1
2.51696 0.198401 1
1.57959 3.28977 3
2.61469 2.42877 0
1.37273 2.61984 3
1.8508 0.0872418 1
0.472181 3.17863 3
1.76932 2.22528 3
1.49571 3.42624 3
3.26116 3.31721 0
3.09024 3.01664 0
1.4897 0.121615 1
2.32916 2.30212 0
1.58715 1.09314 1
1.10536 0.595932 1
3.01992 0.689735 1
2.07861 0.372889 1
2.59454 2.29585 0
0.863026 0.429615 1
3.21434 1.76129 1
3.359 0.392297 1
0.726342 3.092 3
1.15182 3.06846 3
3.41247 2.2173 0
3.45103 1.12459 1
2.6835 0.341982 1
3.15322 0.525077 1
2.2417 1.7241 1
2.99182 3.06002 0
1.06982 0.00318633 1
1.2027 3.25815 3
1.61536 0.726454 1
1.49612 3.31372 3
0.299751 1.84912 3
3.18349 3.25466 0
2.36688 1.12227 1
2.04705 0.408551 1
1.69446 0.314305 1
2.15299 1.02896 1
0.793415 3.12755 3
1.83609 0.638793 1
0.960743 2.45926 3
0.664977 1.2885 1
0.431943 0.471331 1
2.85839 1.1 1
1.15129 1.19549 1
0.743258 1.21979 1
0.786557 3.03901 3
0.542197 0.317838 1
2.19591 3.34337 0
2.96746 1.98113 0
2.30889 0.177098 1
3.01263 0.428173 1
3.41095 1.17787 1
1.19406 1.02697 1
2.29065 0.80417 1
2.40078 2.08808 0
2.43036 0.0431036 1
2.01253 2.94942 0
2.37434 0.828944 1
3.46357 2.5237 0
1.78924 1.93845 1
0.433059 1.77249 3
3.15914 2.21855 0
0.0746818 2.26617 3
1.2259 2.16267 3
3.10644 3.11054 0
2.20742 1.45803 1
1.83879 0.561844 1
2.47046 0.490355 1
1.51256 0.406102 1
2.41211 0.408944 1
1.30503 2.48286 3
3.03452 1.83753 1
0.353493 1.184 3
3.05202 2.69325 0
0.0898755 2.85771 3
0.0813633 2.88343 3
3.21486 0.0175514 1
1.82695 0.506523 1
1.02473 2.8974 3
0.669811 2.2551 3
3.48534 1.99548 0
2.58447 0.636741 1
1.36823 0.264541 1
3.37413 0.0703379 1
2.54905 2.19203 0
0.928644 0.437937 1
3.48211 0.00888832 1
2.80591 2.10255 0
1.3393 2.65298 3
0.3756 2.79488 3
1.61254 2.05338 3
2.03152 1.12089 1
3.30053 1.88994 0
1.75171 2.86693 3
1.49319 2.88654 3
3.08008 3.23776 0
0.90923 2.20665 3
2.47438 0.0181994 1
2.24787 0.723833 1
2.80504 1.38659 1
1.64901 0.846408 1
0.343726 1.04814 1
2.08156 0.980152 1
0.61215 3.37076 3
2.7196 3.34267 0
1.70357 3.44175 3
2.3034 2.17522 0
1.11737 0.0276149 1
3.44317 1.69631 1
0.141557 2.45594 3
0.809242 0.391968 1
2.17405 2.42973 0
0.0197366 0.163665 1
0.594873 2.67297 3
1.34046 1.2111 1
1.24833 2.30366 3
2.99693 1.67795 1
2.08443 0.420396 1
1.82822 0.980121 1
0.0896597 2.7204 3
2.80962 1.53355 1
0.64092 1.80049 3
